Localidade,Endereco,M2,Preco,R$/M2,Latitude,Longitude,Tipo,Quarto,Banheiro,Vaga
"Sobrado para comprar com 77 m², 2 quartos, 1 banheiro, 1 vaga em Salto do Norte, Blumenau",,77.0,349000.0,4532.467532467533,-27.0797576,-48.9100801,Sobrado,2,1,1
"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,46.0,239000.0,5195.652173913043,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 80 m², 2 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",Rua Hermann Baehr,80.0,235000.0,2937.5,-27.005359,-49.0668376,Casa,2,1,1
"Kitnet/Conjugado para comprar com 24 m², 1 quarto, 1 banheiro em Victor Konder, Blumenau",,24.0,216000.0,9000.0,-27.0797576,-48.9100801,Kitnet/Conjugado,1,1,0
"Apartamento para comprar com 160 m², 3 quartos, 3 banheiros, 2 vagas em Jardim Blumenau, Blumenau",,160.0,1050000.0,6562.5,-27.0797576,-48.9100801,Apartamento,3,3,2
"Apartamento para comprar com 71 m², 2 quartos, 2 banheiros, 1 vaga em Velha, Blumenau",,71.0,440000.0,6197.183098591549,-27.0797576,-48.9100801,Apartamento,2,2,1
"Casa para comprar com 180 m², 3 quartos, 2 banheiros, 2 vagas em Itoupavazinha, Blumenau",,180.0,695000.0,3861.1111111111113,-27.0797576,-48.9100801,Casa,3,2,2
"Casa para comprar com 80 m², 2 quartos, 3 banheiros, 2 vagas em Itoupavazinha, Blumenau",,80.0,330000.0,4125.0,-27.0797576,-48.9100801,Casa,2,3,2
"Sobrado para comprar com 74 m², 2 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,74.0,320000.0,4324.324324324324,-27.0797576,-48.9100801,Sobrado,2,1,2
"Sobrado para comprar com 82 m², 2 quartos, 2 banheiros, 2 vagas em Badenfurt, Blumenau",,82.0,335000.0,4085.3658536585367,-27.0797576,-48.9100801,Sobrado,2,2,2
"Lote/Terreno para comprar com 495 m² em Progresso, Blumenau",,495.0,140000.0,282.82828282828285,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 77 m², 3 quartos, 1 banheiro, 1 vaga em Velha Central, Blumenau",,77.0,280000.0,3636.363636363637,-27.0797576,-48.9100801,Apartamento,3,1,1
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",Rua Rudolfo Walter,55.0,240000.0,4363.636363636364,-26.8085709,-49.0999448,Apartamento,2,1,1
"Casa para comprar com 300 m², 6 quartos, 5 banheiros, 4 vagas em Glória, Blumenau",,300.0,395000.0,1316.6666666666667,-27.0797576,-48.9100801,Casa,6,5,4
"Sobrado para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",,70.0,379900.0,5427.142857142857,-27.0797576,-48.9100801,Sobrado,2,2,1
"Casa para comprar com 374 m², 7 quartos, 5 banheiros, 2 vagas em Valparaiso, Blumenau",,374.0,349000.0,933.1550802139036,-27.0797576,-48.9100801,Casa,7,5,2
"Apartamento para comprar com 70 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",,70.0,420000.0,6000.0,-27.0797576,-48.9100801,Apartamento,2,2,2
"Casa para comprar com 169 m², 3 quartos, 2 banheiros, 4 vagas em Água Verde, Blumenau",,169.0,1330000.0,7869.822485207101,-27.0797576,-48.9100801,Casa,3,2,4
"Lote/Terreno para comprar com 560 m² em Fortaleza Alta, Blumenau",,560.0,290000.0,517.8571428571429,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em Vila Nova, Blumenau",,50.0,350000.0,7000.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 191 m², 3 quartos, 3 banheiros, 3 vagas em Escola Agrícola, Blumenau",,191.0,800000.0,4188.48167539267,-27.0797576,-48.9100801,Casa,3,3,3
"Apartamento para comprar com 113 m², 3 quartos, 2 banheiros, 2 vagas em Vila Formosa, Blumenau",,113.0,586999.0,5194.681415929204,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 51 m², 1 quarto, 1 banheiro, 1 vaga em Ponta Aguda, Blumenau",Rua República Argentina,51.0,320000.0,6274.509803921569,-26.9128134,-49.058704,Apartamento,1,1,1
"Apartamento para comprar com 65 m², 3 quartos, 2 banheiros, 2 vagas em Velha Central, Blumenau",,65.0,299000.0,4600.0,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 42 m², 2 quartos, 1 banheiro, 1 vaga em Tribess, Blumenau",Rua Hermann Tribess,42.0,215000.0,5119.047619047619,-26.8751092,-49.0547069,Apartamento,2,1,1
"Lote/Terreno para comprar com 373 m² em Itoupava Seca, Blumenau",,373.0,456000.0,1222.520107238606,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 443 m², 5 quartos, 5 banheiros, 7 vagas em Valparaiso, Blumenau",,443.0,980000.0,2212.189616252821,-27.0797576,-48.9100801,Casa,5,5,7
"Sobrado para comprar com 125 m², 2 quartos, 4 banheiros, 2 vagas em Água Verde, Blumenau",,125.0,570000.0,4560.0,-27.0797576,-48.9100801,Sobrado,2,4,2
"Apartamento para comprar com 51 m², 2 quartos, 1 banheiro, 1 vaga em Ponta Aguda, Blumenau",,51.0,250000.0,4901.9607843137255,-27.0797576,-48.9100801,Apartamento,2,1,1
"Fazenda/Sítio/Chácara para comprar com 95205 m², 3 quartos, 1 banheiro em Itoupava Central, Blumenau",,95205.0,2800000.0,29.410220051467885,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,3,1,0
"Casa para comprar com 91 m², 2 quartos, 3 banheiros, 2 vagas em Itoupavazinha, Blumenau",,91.0,399990.0,4395.494505494506,-27.0797576,-48.9100801,Casa,2,3,2
"Casa para comprar com 103 m², 3 quartos, 1 banheiro, 1 vaga em Valparaiso, Blumenau",,103.0,300000.0,2912.621359223301,-27.0797576,-48.9100801,Casa,3,1,1
"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga em Progresso, Blumenau",,100.0,350000.0,3500.0,-27.0797576,-48.9100801,Casa,3,2,1
"Fazenda/Sítio/Chácara para comprar com 46000 m², 4 quartos, 7 banheiros, 2 vagas em Itoupava Central, Blumenau",,46000.0,3500000.0,76.08695652173913,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,4,7,2
"Casa para comprar com 54 m², 2 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,54.0,350000.0,6481.481481481482,-27.0797576,-48.9100801,Casa,2,1,2
"Lote/Terreno para comprar com 350 m² em Velha Central, Blumenau",,350.0,560000.0,1600.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",Rua Gustavo Zimmermann,44.0,280000.0,6363.636363636364,-26.8408309,-49.0893773,Apartamento,2,1,1
"Casa para comprar com 300 m², 2 quartos, 3 banheiros, 2 vagas em Progresso, Blumenau",Rua Hilário Hort,300.0,560000.0,1866.6666666666667,-26.9908758,-49.0892377,Casa,2,3,2
"Lote/Terreno para comprar com 350 m² em Velha Central, Blumenau",,350.0,576969.0,1648.4828571428573,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 150 m², 4 quartos, 3 banheiros, 3 vagas em Glória, Blumenau",,150.0,320000.0,2133.333333333333,-27.0797576,-48.9100801,Casa,4,3,3
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em Fortaleza, Blumenau",,54.0,321000.0,5944.444444444444,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 285 m², 3 quartos, 3 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Alameda Rio Branco,285.0,2950000.0,10350.877192982456,-26.9277733,-49.0619066,Apartamento,3,3,3
"Casa para comprar com 224 m², 3 quartos, 2 banheiros, 1 vaga em Progresso, Blumenau",,224.0,450000.0,2008.9285714285716,-27.0797576,-48.9100801,Casa,3,2,1
"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga em Velha Central, Blumenau",,65.0,376000.0,5784.615384615385,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 35 m², 1 quarto, 1 banheiro, 1 vaga em Victor Konder, Blumenau",,35.0,480000.0,13714.285714285714,-27.0797576,-48.9100801,Apartamento,1,1,1
"Apartamento para comprar com 75 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,75.0,345000.0,4600.0,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 71 m², 2 quartos, 1 banheiro, 1 vaga em Velha, Blumenau",,71.0,349000.0,4915.492957746479,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 90 m², 3 quartos, 2 banheiros, 1 vaga em Ponta Aguda, Blumenau",,90.0,670000.0,7444.444444444444,-27.0797576,-48.9100801,Apartamento,3,2,1
"Fazenda/Sítio/Chácara para comprar com 27000 m², 4 quartos, 3 banheiros, 2 vagas em Vila Itoupava, Blumenau",,27000.0,950000.0,35.18518518518518,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,4,3,2
"Apartamento para comprar com 109 m², 2 quartos, 2 banheiros em Jardim Blumenau, Blumenau",,109.0,585000.0,5366.972477064221,-27.0797576,-48.9100801,Apartamento,2,2,0
"Casa para comprar com 310 m², 6 quartos, 4 banheiros, 6 vagas em Salto do Norte, Blumenau",,310.0,1100000.0,3548.3870967741937,-27.0797576,-48.9100801,Casa,6,4,6
"Apartamento para comprar com 78 m², 3 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",Rua Johann Ohf,78.0,270000.0,3461.538461538461,-26.9127708,-49.1334845,Apartamento,3,1,1
"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",Rua Rudolfo Walter,38.0,136597.0,3594.657894736842,-26.8085709,-49.0999448,Apartamento,2,1,1
"Apartamento para comprar com 64 m², 3 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,64.0,330000.0,5156.25,-27.0797576,-48.9100801,Apartamento,3,2,1
"Casa para comprar com 80 m², 2 quartos, 1 banheiro em Glória, Blumenau",,80.0,280000.0,3500.0,-27.0797576,-48.9100801,Casa,2,1,0
"Casa para comprar com 142 m², 5 quartos, 1 banheiro, 4 vagas em Escola Agrícola, Blumenau",,142.0,300000.0,2112.676056338028,-27.0797576,-48.9100801,Casa,5,1,4
"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,48.0,265000.0,5520.833333333333,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 110 m², 4 quartos, 2 banheiros, 2 vagas em Progresso, Blumenau",,110.0,350000.0,3181.818181818182,-27.0797576,-48.9100801,Casa,4,2,2
"Apartamento para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em Salto do Norte, Blumenau",,70.0,360000.0,5142.857142857143,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 90 m², 3 quartos, 1 banheiro, 1 vaga em Passo Manso, Blumenau",,90.0,300000.0,3333.333333333333,-27.0797576,-48.9100801,Apartamento,3,1,1
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,47.0,255000.0,5425.531914893617,-27.0797576,-48.9100801,Apartamento,2,1,1
"Sobrado para comprar com 77 m², 2 quartos, 3 banheiros, 1 vaga em Salto Weissbach, Blumenau",,77.0,420000.0,5454.545454545455,-27.0797576,-48.9100801,Sobrado,2,3,1
"Casa para comprar com 105 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua Maria Bugmann,105.0,470000.0,4476.190476190476,-26.9139805,-49.113365,Casa,2,2,2
"Casa para comprar com 139 m², 2 quartos, 1 banheiro, 1 vaga em Nova Esperança, Blumenau",,139.0,280000.0,2014.388489208633,-27.0797576,-48.9100801,Casa,2,1,1
"Sobrado para comprar com 75 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Seca, Blumenau",,75.0,365000.0,4866.666666666667,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 45 m², 2 quartos, 1 banheiro, 1 vaga em Tribess, Blumenau",,45.0,250000.0,5555.555555555556,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,70.0,330000.0,4714.285714285715,-27.0797576,-48.9100801,Casa,2,2,1
"Apartamento para comprar com 96 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",Rua José Steil,96.0,500000.0,5208.333333333333,-26.8834989,-49.0640278,Apartamento,2,2,2
"Casa para comprar com 120 m², 2 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,120.0,420000.0,3500.0,-27.0797576,-48.9100801,Casa,2,1,2
"Apartamento para comprar com 71 m², 2 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",,71.0,520000.0,7323.943661971831,-27.0797576,-48.9100801,Apartamento,2,2,2
"Fazenda/Sítio/Chácara para comprar com 326 m², 4 quartos, 2 banheiros, 2 vagas em Progresso, Blumenau",,326.0,730000.0,2239.2638036809817,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,4,2,2
"Casa para comprar com 220 m², 4 quartos, 3 banheiros, 4 vagas em Garcia, Blumenau",,220.0,1150000.0,5227.272727272727,-27.0797576,-48.9100801,Casa,4,3,4
"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros, 1 vaga em Centro, Blumenau",,84.0,459000.0,5464.285714285715,-27.0797576,-48.9100801,Apartamento,3,2,1
"Sobrado para comprar com 133 m², 3 quartos, 3 banheiros, 2 vagas em Velha Central, Blumenau",,133.0,680000.0,5112.7819548872185,-27.0797576,-48.9100801,Sobrado,3,3,2
"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em Vila Nova, Blumenau",,52.0,379000.0,7288.461538461538,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga em Badenfurt, Blumenau",,48.0,265000.0,5520.833333333333,-27.0797576,-48.9100801,Casa,2,1,1
"Apartamento para comprar com 85 m², 3 quartos, 1 banheiro em Velha Central, Blumenau",,85.0,335000.0,3941.176470588235,-27.0797576,-48.9100801,Apartamento,3,1,0
"Casa para comprar com 160 m², 3 quartos, 2 banheiros em Progresso, Blumenau",,160.0,370000.0,2312.5,-27.0797576,-48.9100801,Casa,3,2,0
"Apartamento para comprar com 135 m², 3 quartos, 3 banheiros, 1 vaga em Ponta Aguda, Blumenau",Avenida Brasil,135.0,580000.0,4296.2962962962965,-26.9187289,-49.0619388,Apartamento,3,3,1
"Lote/Terreno para comprar com 511 m² em Fortaleza, Blumenau",,511.0,135000.0,264.1878669275929,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Fazenda/Sítio/Chácara para comprar com 70000 m² em Progresso, Blumenau",,70000.0,550000.0,7.857142857142857,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,0,0,0
"Sobrado para comprar com 63 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,63.0,337000.0,5349.206349206349,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",Rua Progresso,54.0,200000.0,3703.703703703704,-26.9650502,-49.0717578,Apartamento,2,1,1
"Apartamento para comprar com 76 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,76.0,280000.0,3684.2105263157896,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 93 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",,93.0,380000.0,4086.021505376344,-27.0797576,-48.9100801,Apartamento,2,2,1
"Sobrado para comprar com 63 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,63.0,341000.0,5412.6984126984125,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 74 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",,74.0,480000.0,6486.486486486487,-27.0797576,-48.9100801,Apartamento,2,2,2
"Apartamento para comprar com 66 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,66.0,320000.0,4848.484848484848,-27.0797576,-48.9100801,Apartamento,2,1,1
"Sobrado para comprar com 66 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,66.0,329000.0,4984.848484848485,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 110 m², 2 quartos, 2 banheiros, 1 vaga em Velha, Blumenau",Rua João Pessoa,110.0,660000.0,6000.0,-26.9240294,-49.1020425,Apartamento,2,2,1
"Apartamento para comprar com 67 m², 3 quartos, 2 banheiros, 1 vaga em Itoupavazinha, Blumenau",Rua José Stein,67.0,280000.0,4179.104477611941,-26.8531547,-49.1171545,Apartamento,3,2,1
"Apartamento para comprar com 145 m², 3 quartos, 4 banheiros, 2 vagas em Vila Nova, Blumenau",,145.0,960000.0,6620.689655172414,-27.0797576,-48.9100801,Apartamento,3,4,2
"Casa para comprar com 150 m², 3 quartos, 1 banheiro, 1 vaga em Velha Central, Blumenau",,150.0,1500000.0,10000.0,-27.0797576,-48.9100801,Casa,3,1,1
"Sala/Conjunto para comprar com 50 m² em Vorstadt, Blumenau",,50.0,350000.0,7000.0,-27.0797576,-48.9100801,Sala/Conjunto,0,0,0
"Casa de condomínio para comprar com 85 m², 2 quartos, 3 banheiros, 2 vagas em Badenfurt, Blumenau",Rua Américo Vespúcio,85.0,330000.0,3882.352941176471,-26.8883165,-49.1448082,Casa,2,3,2
"Fazenda/Sítio/Chácara para comprar com 76090 m² em Progresso, Blumenau",,76090.0,540000.0,7.096858982783546,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,0,0,0
"Fazenda/Sítio/Chácara para comprar com 131865 m², 10 quartos, 10 banheiros em Progresso, Blumenau",,131865.0,2500000.0,18.95878360444394,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,10,10,0
"Apartamento para comprar com 75 m², 2 quartos, 2 banheiros, 2 vagas em Salto do Norte, Blumenau",Rua Marechal Rondon,75.0,465000.0,6200.0,-26.8724023,-49.0960903,Apartamento,2,2,2
"Casa para comprar com 1000 m², 9 quartos, 5 banheiros, 9 vagas em Itoupava Seca, Blumenau",Rua Teresópolis,1000.0,3200000.0,3200.0,-26.9038298,-49.0804466,Casa,9,5,9
"Casa para comprar com 67 m², 2 quartos, 2 banheiros em Água Verde, Blumenau",,67.0,280000.0,4179.104477611941,-27.0797576,-48.9100801,Casa,2,2,0
"Casa para comprar com 72 m², 2 quartos, 2 banheiros, 2 vagas em Passo Manso, Blumenau",,72.0,320000.0,4444.444444444444,-27.0797576,-48.9100801,Casa,2,2,2
"Lote/Terreno para comprar com 834 m² em Itoupava Central, Blumenau",,834.0,160000.0,191.84652278177455,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Fazenda/Sítio/Chácara para comprar com 20398 m² em Testo Salto, Blumenau",,20398.0,800000.0,39.219531326600645,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,0,0,0
"Sobrado para comprar com 75 m², 2 quartos, 1 banheiro, 1 vaga em Centro, Blumenau",,75.0,339000.0,4520.0,-27.0797576,-48.9100801,Sobrado,2,1,1
"Lote/Terreno para comprar com 523 m² em Escola Agrícola, Blumenau",,523.0,710000.0,1357.5525812619503,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 450 m², 3 quartos, 2 banheiros, 2 vagas em Progresso, Blumenau",Rua Domingos Reichert,450.0,318000.0,706.6666666666666,-26.9643036,-49.0805378,Casa,3,2,2
"Apartamento para comprar com 106 m², 3 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",,106.0,780000.0,7358.490566037736,-27.0797576,-48.9100801,Apartamento,3,3,2
"Apartamento para comprar com 147 m², 3 quartos, 3 banheiros, 1 vaga em Jardim Blumenau, Blumenau",,147.0,599000.0,4074.829931972789,-27.0797576,-48.9100801,Apartamento,3,3,1
"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,60.0,250000.0,4166.666666666667,-27.0797576,-48.9100801,Apartamento,2,1,1
"Cobertura para comprar com 204 m², 3 quartos, 5 banheiros, 2 vagas em Vila Nova, Blumenau",,204.0,3110000.0,15245.098039215687,-27.0797576,-48.9100801,Cobertura,3,5,2
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em Velha, Blumenau",,55.0,249900.0,4543.636363636364,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 160 m², 3 quartos, 3 banheiros, 1 vaga em Vila Nova, Blumenau",,160.0,580000.0,3625.0,-27.0797576,-48.9100801,Apartamento,3,3,1
"Apartamento para comprar com 85 m², 3 quartos, 2 banheiros, 1 vaga em Victor Konder, Blumenau",Rua Paraíba,85.0,490000.0,5764.705882352941,-26.9119114,-49.0730898,Apartamento,3,2,1
"Apartamento para comprar com 106 m², 3 quartos, 3 banheiros, 2 vagas em Centro, Blumenau",,106.0,950000.0,8962.264150943396,-27.0797576,-48.9100801,Apartamento,3,3,2
"Apartamento para comprar com 87 m², 3 quartos, 2 banheiros, 1 vaga em Água Verde, Blumenau",,87.0,295000.0,3390.8045977011493,-27.0797576,-48.9100801,Apartamento,3,2,1
"Apartamento para comprar com 90 m², 3 quartos, 2 banheiros, 2 vagas em Itoupava Norte, Blumenau",,90.0,395352.0,4392.8,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 120 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Marechal Deodoro,120.0,692000.0,5766.666666666667,-26.9184744,-49.08989,Apartamento,3,3,2
"Apartamento para comprar com 77 m², 3 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,77.0,318000.0,4129.87012987013,-27.0797576,-48.9100801,Apartamento,3,1,1
"Casa para comprar com 123-130 m², 3 quartos, 3 banheiros, 2 vagas em Itoupava Central, Blumenau",,130.0,465000.0,3576.923076923077,-27.0797576,-48.9100801,Casa,3,3,2
"Sobrado para comprar com 73 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",,73.0,340000.0,4657.534246575343,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em Itoupavazinha, Blumenau",,50.0,255000.0,5100.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 1000 m², 3 quartos, 1 banheiro, 1 vaga em Vila Itoupava, Blumenau",,1000.0,450000.0,450.0,-27.0797576,-48.9100801,Casa,3,1,1
"Apartamento para comprar com 69 m², 3 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",Rua Francisco Vahldieck,69.0,550000.0,7971.014492753623,-26.882788,-49.0708101,Apartamento,3,2,2
"Casa para comprar com 430 m², 5 quartos, 3 banheiros, 2 vagas em Garcia, Blumenau",,430.0,890000.0,2069.767441860465,-27.0797576,-48.9100801,Casa,5,3,2
"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro, 1 vaga em Badenfurt, Blumenau",Rua Carl Müller,44.0,230000.0,5227.272727272727,-26.8829918,-49.1250787,Apartamento,2,1,1
